age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
1,Private,110643,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,2,United-States,>50K
3,Self-emp-not-inc,43479,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,203003,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,Germany,<=50K
3,Self-emp-not-inc,110457,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Federal-gov,139455,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,Cuba,<=50K
4,Self-emp-not-inc,233312,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
0,Private,161092,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,2,United-States,<=50K
4,Local-gov,98361,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,164922,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,185673,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,193598,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,2,Mexico,<=50K
1,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,2,,<=50K
4,Private,160932,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
1,,291374,HS-grad,9,Separated,,Unmarried,Black,Female,0,0,1,United-States,<=50K
2,Federal-gov,25240,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
0,Private,74054,11th,7,Never-married,Sales,Own-child,Other,Female,0,0,0,,<=50K
3,Private,169042,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,1,Ecuador,<=50K
2,Local-gov,185394,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,2,United-States,>50K
2,Local-gov,254146,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
2,Private,107682,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
3,Self-emp-inc,287598,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,212661,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,32709,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,2,United-States,>50K
2,Self-emp-not-inc,24106,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,40666,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,345122,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
4,,208311,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,4,United-States,>50K
1,Private,152940,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
2,Private,243580,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,Private,182128,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,2,0,3,United-States,<=50K
3,Private,108699,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,175878,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,2,United-States,<=50K
2,Private,357619,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,3,Germany,<=50K
0,Private,435835,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,2,3,United-States,<=50K
0,Private,71469,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,229745,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,284916,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2,0,2,United-States,>50K
3,Private,28419,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Self-emp-not-inc,107231,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
2,Self-emp-not-inc,245090,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Mexico,<=50K
1,Private,243988,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Mexico,<=50K
3,Self-emp-not-inc,82551,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,0,United-States,<=50K
0,Private,42706,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,State-gov,112497,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,2,2,United-States,<=50K
0,Private,362999,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,175759,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
0,,219987,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
2,Private,143445,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,2,United-States,<=50K
1,Private,118710,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,>50K
1,Local-gov,224185,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,118972,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
1,Private,165360,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,38950,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,156587,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,153588,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,716066,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
3,Private,174421,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,259351,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,2,Mexico,<=50K
2,Federal-gov,284403,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Private,487486,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,2,,<=50K
4,,484298,11th,7,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,170617,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,3,United-States,<=50K
0,Private,317443,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,<=50K
1,Private,107411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,335453,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
4,Private,318329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,176262,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,168103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Local-gov,208174,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,<=50K
4,Self-emp-not-inc,226092,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,212668,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,381583,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,2,United-States,<=50K
2,Private,239876,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,2,United-States,<=50K
4,,221881,11th,7,Married-civ-spouse,,Husband,White,Male,0,0,2,Mexico,<=50K
2,Local-gov,218184,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,2,United-States,>50K
4,Local-gov,202984,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
2,Self-emp-not-inc,238574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Private,192381,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
0,Private,479765,7th-8th,4,Never-married,Sales,Other-relative,White,Male,0,0,2,Guatemala,<=50K
3,Private,299080,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Local-gov,52156,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,318647,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,State-gov,343646,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,2,Mexico,>50K
0,Private,266635,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,1,United-States,<=50K
1,Private,197672,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,315110,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,126060,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,>50K
3,Private,78012,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,2,2,United-States,<=50K
0,Private,260801,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,173370,Bachelors,13,Separated,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,444743,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,49092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,209205,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,197189,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,33001,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,3,United-States,<=50K
3,Private,259087,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,177929,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,166929,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,,>50K
1,Private,199963,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
1,State-gov,98776,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,55363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
1,Private,231263,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,226913,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,129573,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
3,Federal-gov,69345,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,192626,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Private,245661,HS-grad,9,Separated,Machine-op-inspct,Own-child,White,Female,0,0,2,United-States,<=50K
3,Self-emp-inc,483596,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,United-States,<=50K
1,Private,347166,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,333305,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,<=50K
3,Private,155408,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
1,Federal-gov,246372,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,347321,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,164526,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Yugoslavia,>50K
1,Local-gov,125159,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,2,Haiti,<=50K
0,,122745,HS-grad,9,Never-married,,Own-child,White,Male,0,2,2,United-States,<=50K
1,Private,150570,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,141388,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
0,Self-emp-not-inc,318865,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
4,Private,109638,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
4,,376028,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,144161,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,183778,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,170846,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,>50K
1,Private,205152,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,147032,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,0,Philippines,<=50K
4,Private,174826,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Local-gov,232769,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,303973,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,2,0,Mexico,<=50K
4,Self-emp-inc,330144,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
1,State-gov,358461,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
2,State-gov,354929,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,State-gov,357691,Masters,14,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,68358,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,174571,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
1,Private,423250,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,,308924,Some-college,10,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
3,Private,160061,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,285295,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,2,,<=50K
2,Private,265266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,State-gov,194954,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
3,Private,156926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,193235,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
2,Local-gov,254134,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,Private,116613,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,Portugal,<=50K
1,Self-emp-not-inc,254989,11th,7,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
3,Federal-gov,110373,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,135416,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,3,United-States,<=50K
0,Private,298225,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,166740,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,213668,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
1,Private,226789,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
2,Local-gov,116666,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,2,0,3,United-States,<=50K
0,Private,103277,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
2,Local-gov,191161,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States,>50K
0,Private,148709,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,128382,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Private,144361,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
0,Private,102476,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,4,0,3,United-States,>50K
2,Private,46028,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
1,Private,198452,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,2,United-States,<=50K
4,Private,193895,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,233421,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
3,Private,378747,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,31251,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,71540,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,194772,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,3,2,United-States,>50K
3,Self-emp-not-inc,36480,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,116528,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
4,Private,216690,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,,<=50K
4,Private,115414,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Self-emp-inc,493034,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,4,0,3,United-States,>50K
3,Private,354923,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,393712,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
3,Private,141483,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,226145,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
