f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,clase
-1.05063,-0.857489,-0.851334,0.355877,-0.209148,-1.69194,0.607973,-0.0458293,1.48627,-0.672839,1.07846,0.72829,-0.180469,0.216771,0.755084,2.91152,1.09535,-0.00421338,0.367894,0.0996501,0.500691,1.28334,0.577829,-1.03382,-1.18666,0.648002,0.298632,0.496975,-0.701283,-1.16233,-0.419887,-0.407362,1.91126,-1.15129,2.0066,-1.22451,-0.54868,1.328,-0.998399,-0.132516,-1.01585,-1.74659,-0.387767,0.639871,0.56183,1.71085,0.0413503,0.343664,0.00291688,-0.761385,0.335945,1.62009,0.457169,0.767006,-1.55649,0.0855025,0.602791,-0.3836,-1.23966,-0.851936,1.37303,-1.10296,0.0281345,-1.30762,0.567619,-0.972548,-0.192668,0.11615,-1.20076,-0.75671,-1.06081,-0.977544,0.47093,0.480787,0.258309,0.560088,1.75392,1.10268,0.71745,0.610826,0.804653,0.785589,0.362476,-1.23832,-1.11358,0.665041,-0.665353,0.235717,0.0764785,-1.44882,-0.802479,-0.988459,1.17394,0.317395,1.19955,-0.979252,0.140913,2.03553,-0.768991,0.470671,-1.02511,-1.56583,0.704415,0.708189,0.497365,1.82478,0.795707,0.448788,0.333258,0.502996,0.216381,0.757863,0.866382,0.620609,-1.19575,-0.296465,-1.22283,0.942704,0.809699,0.56596,-1.19883,-1.82609,-1.67639,1.47653,0.149022,-0.994615,-0.457935,-1.20608,-0.313203,0.437953,0.890706,-0.988506,-0.158885,0.055482,0.227706,0.328545,1.8319,-0.598102,0.240512,-0.0314479,0.0389768,0.187394,0.845027,1.72386,-0.226506,-0.305523,-0.320795,-1.26056,-1.01014,0.00294116,2.96216,0.608929,1.6111,-1.18542,-1.5451,-1.31001,-0.0241851,-0.0111457,-1.02615,-1.47612,-0.600987,-1.4284,-1.00392,-0.0637681,0.542758,0.342447,0
-1.06941,-0.824454,-1.07206,0.355877,-0.209148,-1.66713,0.599301,-0.00156806,1.59705,-0.880916,0.601007,0.325984,0.275228,0.671356,0.234725,3.52018,1.1977,-0.1345,0.779998,0.389671,0.208091,1.24409,0.831731,-1.05815,-1.18666,0.421011,0.582408,0.537638,-0.701283,-1.24957,-0.419887,-0.407362,1.89396,-0.956709,2.03314,-1.22451,-0.54868,1.07139,-0.984222,0.115162,-0.944887,-1.75749,-0.172201,0.621998,0.450681,1.46265,-0.00361168,0.489308,0.19905,-0.468535,-0.101938,1.64906,0.54351,0.44685,-1.55649,-0.033315,0.718225,-0.308271,-1.23966,-1.24533,1.3627,-1.10296,0.00753168,-1.28478,0.567619,-0.972548,0.0984866,-0.603134,-1.20076,-0.942807,-0.982573,-0.977544,0.395252,0.193379,-0.0796947,3.63696,1.82854,0.603277,0.705395,0.601506,0.495866,0.739088,0.376557,-1.24865,-1.26769,0.586763,-0.382327,-0.221874,0.0764785,-1.44075,-0.802479,-0.973712,1.16194,0.187874,1.19955,-0.970459,0.150974,1.99012,-0.877948,0.555441,-0.970379,-1.56583,0.178995,0.396997,0.635282,1.4694,1.64067,0.194247,0.0375894,0.409795,0.279607,0.735068,0.856674,0.805248,-0.981862,-0.0852174,-1.23882,0.834304,0.842916,0.756683,-1.19883,-1.81448,-1.66649,1.47653,0.149022,-0.994615,-1.20156,-1.1678,-0.78452,0.437953,0.907199,-0.976646,0.0840937,-0.385053,0.14748,0.0204247,1.74006,-0.00516729,0.514908,-0.155779,0.4008,0.175259,0.787193,1.61718,-0.226506,-0.305523,-0.274205,-0.975067,-0.671683,0.351188,2.96216,0.608929,1.6111,-1.18542,-1.55525,-1.32026,0.549217,0.536065,-0.783696,-1.47612,-0.600987,-1.4284,-1.00392,-0.0637681,0.542758,0.363697,0
-1.06941,-0.824454,-0.792472,0.355877,-0.209148,-1.67953,0.633989,-0.0126334,0.590834,-1.21384,0.913187,0.212835,-0.196744,1.94617,1.81621,-0.429019,1.12093,-0.1345,0.755756,0.4275,0.247991,0.44926,0.874048,-1.04193,-1.18666,0.332188,0.713382,-0.0858524,-0.701283,-1.2575,-0.419887,-0.41674,1.89396,-1.30358,2.04641,-1.22451,-0.539128,0.628153,-0.530542,0.42476,-0.89758,-1.74659,-1.01788,1.73011,1.85116,0.0826176,1.36023,0.343664,0.677125,-0.483177,-0.117038,0.606331,0.639443,0.44685,-1.54462,-0.181837,0.807021,-0.371045,-1.23966,-1.34368,1.35238,-1.10296,0.00753168,-1.31524,0.567619,-0.972548,-0.192668,0.283425,-0.390195,-0.299925,-0.904334,-0.977544,0.579041,1.56145,0.499741,-0.513238,0.875003,1.36199,0.464309,0.564228,0.240317,0.487983,0.0949495,-1.25899,-1.27733,0.551973,-0.276193,-0.196452,0.0919544,-1.46495,-0.802479,-0.973712,1.14995,-0.0476198,1.1765,-0.979252,0.161034,0.700471,-0.488815,0.687306,-0.948488,-1.56583,1.28135,1.64177,2.03416,0.480994,-0.249759,0.205817,0.843031,1.58646,0.479823,0.529913,0.57513,0.756659,-0.849456,0.0656734,-1.21484,0.635572,0.834612,0.746645,-1.2076,-1.82609,-1.68629,1.47653,0.149022,-0.994615,-1.2248,-1.30562,-0.670261,0.448146,0.907199,-0.964785,0.294675,0.393226,1.59155,1.38264,1.19923,1.92832,0.799858,0.123966,0.415272,0.36941,0.536582,0.434028,-0.226506,-0.305523,-0.227614,-0.578546,-0.45507,0.591359,2.96216,0.608929,1.59629,-1.18542,-1.55525,-1.31001,-0.35867,-1.02209,-1.05743,-1.47612,-0.600987,-1.4284,-0.987123,-0.0637681,0.542758,0.363697,0
-1.05063,-0.813443,-0.763042,0.355877,-0.209148,-1.54305,0.616645,0.00949725,0.56314,-0.228943,1.28964,-0.164327,1.41447,0.720768,0.469396,-0.301625,1.11241,-0.297358,0.767877,0.477939,0.301191,0.459072,0.852889,-1.06626,-1.18666,0.361796,0.746126,0.0225806,-0.701283,-0.987848,-0.419887,-0.407362,1.89396,-0.127615,2.03314,-1.22451,-0.54868,0.628153,-0.530542,0.437143,-0.885754,-1.74659,0.739809,0.604125,0.517371,1.66121,1.2853,0.392212,0.64035,-0.175684,-0.101938,0.625641,0.668223,0.308116,-1.54462,-0.166985,0.807021,-0.333381,-1.23966,-0.615901,1.3627,-1.10296,0.0281345,-0.949738,0.567619,-0.972548,-0.192668,0.300152,-0.390195,-0.266089,-0.891295,-0.977544,1.4115,0.0669186,0.197951,-0.441683,0.858419,0.209513,0.379929,0.582867,0.272261,0.460083,0.0808692,-1.24865,-1.02689,0.534578,-0.193644,-0.183741,0.0764785,-1.33587,-0.802479,-0.988459,1.16194,1.62438,1.19955,-0.988044,0.150974,0.745881,-0.473249,0.677887,-0.926597,-1.56583,0.560182,0.689884,0.812605,0.536522,-0.335688,0.194247,0.139544,0.468045,0.258532,0.438733,0.497463,0.746941,-0.839271,0.0204062,-1.21484,0.644605,0.842916,0.786797,-1.17253,-1.81448,-1.67639,1.47653,0.149022,-0.994615,0.262449,-0.716065,1.20073,0.437953,0.907199,-0.988506,0.327073,-0.296946,-0.024433,1.39886,1.19923,1.92832,0.863181,0.17059,0.386327,0.381544,0.517305,0.443726,-0.226506,-0.305523,-0.320795,-0.515103,-0.387379,0.615376,2.96216,0.608929,1.6111,-1.17241,-1.5451,-1.29975,-0.346724,1.01835,-0.994862,-1.47612,-0.600987,-1.4284,-1.00392,-0.0637681,0.542758,0.353072,0
-1.05063,-0.79142,-0.998487,0.368308,-0.131493,-1.58027,0.555942,0.396783,0.535445,-0.131841,1.18864,0.766006,0.519352,0.0784188,0.755084,3.20877,1.33418,0.207502,0.0648764,-0.341687,0.447491,0.429634,0.630725,-1.1068,-1.18666,0.332188,0.778869,0.496975,-0.717034,-1.0513,-0.419887,-0.397984,1.92856,-0.136075,1.95352,-1.24203,-0.54868,-0.0250396,-0.998399,0.387608,-0.8621,-1.75749,-0.089291,0.228796,0.572945,1.90942,0.970564,0.270842,-0.144183,-0.204969,0.426542,0.644951,0.380422,0.628272,-1.55649,0.323137,0.780382,-0.245498,-1.22346,-0.704414,1.39368,-1.10296,0.0487373,-0.980196,0.579366,-0.972548,-0.192668,-0.736954,-1.20076,-0.621366,-0.878255,-0.977544,1.03311,0.653233,0.463526,1.06097,0.750628,0.228721,0.608961,0.554908,0.751414,0.376381,0.306155,-1.2073,-0.699408,0.482393,-0.0521308,0.00692181,0.0455268,-1.33587,-0.802479,-0.988459,1.20993,1.47131,1.19955,-0.979252,0.100671,0.91844,-0.955775,0.621374,-0.904706,-1.56583,0.776532,0.662426,0.428406,0.580945,2.9296,1.24712,0.394431,0.421445,0.300683,0.735068,0.866382,0.649763,-0.869826,-1.3527,-1.23882,0.698805,0.842916,0.877139,-1.19007,-1.82609,-1.66649,1.49091,0.15786,-1.01558,-0.295267,-0.784973,0.686561,0.417565,0.890706,-1.02409,-0.175084,0.466648,-0.024433,-0.46608,0.4339,0.0077226,0.29328,0.248297,0.0245039,0.0660496,0.459471,0.5698,-0.226506,-0.305523,-0.460567,-0.499242,-0.29261,0.603368,2.96216,0.608929,1.64071,-1.18542,-1.53495,-1.32026,0.0235984,1.33369,-0.533424,-1.47612,-0.610901,-1.4284,-1.02072,-0.081927,0.529603,0.321197,0
-1.06941,-0.824454,-1.07206,0.355877,-0.209148,-1.66713,0.607973,-0.0236987,1.61551,-1.15835,1.25291,0.313412,0.0473793,1.89676,1.74479,-0.273316,1.21476,0.0772157,0.792119,0.44011,0.181491,1.23428,0.84231,-1.06626,-1.18666,0.391403,0.604237,0.496975,-0.701283,-1.21785,-0.419887,-0.407362,1.89396,-1.21051,2.03314,-1.22451,-0.54868,1.01307,-0.984222,0.152314,-0.944887,-1.75749,-0.918391,1.81948,1.59552,0.211685,-0.018599,0.477171,0.370667,-0.43925,-0.147237,1.64906,0.54351,0.340131,-1.55649,-0.0927237,0.735984,-0.308271,-1.23966,-1.28467,1.3627,-1.10296,0.00753168,-1.30762,0.567619,-0.972548,-0.192668,-0.686772,-1.20076,-0.925889,-0.969533,-0.977544,0.946619,1.27404,0.608385,-0.441683,1.83683,1.53486,0.633069,0.573547,0.485218,0.729788,0.334315,-1.25899,-1.25806,0.586763,-0.358742,-0.272717,0.0764785,-1.44075,-0.802479,-0.973712,1.16194,0.0819017,1.19955,-0.970459,0.150974,1.98104,-0.893514,0.56486,-0.970379,-1.56583,1.39467,1.74245,1.97505,0.514311,-0.178152,0.113256,0.771663,1.2253,0.374446,0.72367,0.846965,0.805248,-0.880011,-0.0248611,-1.23083,0.807205,0.85122,0.766721,-1.19883,-1.81448,-1.66649,1.47653,0.149022,-0.994615,-1.07375,-1.2214,-0.484591,0.437953,0.907199,-0.976646,0.100292,0.055482,1.52278,-0.0768764,1.70944,0.0335024,0.546569,-0.124696,0.415272,0.187394,0.777554,1.58809,-0.226506,-0.305523,-0.274205,-0.927485,-0.644606,0.399223,2.96216,0.608929,1.6111,-1.18542,-1.55525,-1.33051,-0.334778,-0.901523,-1.04179,-1.47612,-0.600987,-1.4284,-1.00392,-0.0637681,0.542758,0.363697,0
-1.05063,-0.835466,-1.13093,0.467755,-0.209148,-1.65472,0.607973,-0.034764,0.396975,-1.18609,0.72037,0.539709,0.0311044,0.266182,0.336756,-0.31578,0.830926,-0.215929,0.695153,0.389671,0.314491,0.370758,0.736518,-1.06626,-1.18666,0.519702,0.495092,0.429205,-0.701283,-1.24957,-0.419887,-0.397984,3.9003,-1.25281,3.89112,-1.22451,-0.539128,0.476519,-0.998399,0.00370691,-0.980367,-1.75749,-0.653079,0.586252,0.383992,0.708098,-0.18346,0.307253,0.0396919,-0.571032,0.049056,0.471164,0.495543,0.44685,-1.54462,0.0260937,0.700466,-0.358491,-1.25587,-1.32401,1.3627,-1.10296,0.151751,-1.30762,0.931764,-0.972548,-0.192668,-0.770409,-1.20076,-1.16274,-1.02169,-0.977544,0.56823,0.135897,-0.00726526,-0.441683,0.576503,0.468821,0.765667,0.620145,0.634288,0.432182,0.418798,-1.25899,-1.30622,0.647646,-0.512048,-0.158319,0.246713,-1.43268,-0.802479,-0.973712,2.91345,-0.0358451,3.36578,-0.952875,0.150974,0.655061,-0.955775,0.498928,-1.00322,-1.56583,0.426252,0.616662,0.398853,0.0589788,-0.564831,0.252097,0.129349,0.444745,0.290145,0.76926,0.837257,0.688634,-1.00223,-0.100307,-1.23882,0.870438,0.85122,0.686417,-1.19883,-1.81448,-1.66649,1.46215,0.149022,-1.01558,-1.27127,-1.28265,-0.813085,1.8039,1.76482,-0.988506,-0.110289,-0.370369,-0.104659,-0.433647,0.821665,-0.159846,0.324942,-0.186862,0.241598,0.0417808,0.363083,0.443726,-0.226506,-0.305523,-0.274205,-1.13368,-0.807066,0.25512,4.97547,3.02457,3.86168,-1.19842,-1.5451,-1.33051,-0.334778,-0.595456,-1.04179,-1.47612,-0.600987,-1.4284,-1.00392,-0.081927,0.529603,0.331822,0
-0.675039,-0.835466,-1.13093,0.39317,-0.209148,-0.81098,0.607973,-0.0458293,0.406207,-1.18609,0.729552,0.552281,0.0311044,0.266182,0.326553,-0.301625,0.839455,-0.199643,0.695153,0.389671,0.314491,0.370758,0.725939,-1.06626,-1.18666,0.519702,0.495092,0.402096,-0.149969,-1.24957,-0.419887,-0.257308,1.54804,-1.25281,2.29857,-1.08433,1.98278,0.476519,-0.984222,0.00370691,-0.980367,-1.44134,-0.653079,0.586252,0.383992,0.718026,-0.168472,0.307253,0.0396919,-0.571032,0.049056,0.471164,0.495543,0.436178,-1.96018,0.0260937,0.700466,-0.358491,-0.348379,-1.33384,-0.402777,-1.04447,0.811042,-1.30762,0.743818,-1.1516,8.08443,-0.770409,-1.20076,-1.16274,-1.02169,-0.99224,0.56823,0.147393,-0.00726526,-0.441683,0.576503,0.478425,0.765667,0.620145,0.644936,0.441482,0.418798,-1.15562,-1.30622,0.647646,-0.52384,-0.17103,-0.294942,-1.42461,-0.811485,-1.09169,0.898018,-0.0240705,1.26868,0.128562,-1.00599,0.655061,-0.955775,0.498928,-1.00322,-1.25343,0.426252,0.616662,0.398853,0.0589788,-0.564831,0.263667,0.129349,0.444745,0.290145,0.76926,0.837257,0.678916,-1.00223,-0.100307,-1.23083,0.870438,0.85122,0.676379,-1.19883,-1.65192,-1.49816,0.340242,-0.372407,-0.763948,-1.27127,-1.29031,-0.813085,2.19125,2.04519,3.18625,-0.110289,-0.355684,-0.104659,-0.433647,0.821665,-0.146956,0.314388,-0.186862,0.241598,0.0417808,0.372721,0.434028,-0.226506,-0.305523,-0.320795,-1.13368,-0.820604,0.25512,2.94552,0.721942,1.6259,-1.18542,-0.570592,-1.25875,-0.322832,-0.586181,-1.04179,-1.54783,-1.43381,-1.77164,-1.07112,-0.136404,0.476985,0.140569,0
-0.975514,-0.835466,-1.13093,0.467755,-0.209148,-1.75398,0.607973,-0.034764,0.396975,-1.18609,0.72037,0.539709,0.0311044,0.266182,0.336756,-0.301625,0.830926,-0.215929,0.695153,0.389671,0.314491,0.370758,0.736518,-1.06626,-1.18666,0.519702,0.495092,0.429205,-0.685531,-1.24957,3.07026,-0.313578,2.84524,-1.26127,1.98006,-1.24203,-0.567786,0.476519,-0.998399,0.00370691,-0.980367,-1.75749,-0.669661,0.586252,0.383992,0.708098,-0.18346,0.307253,0.0396919,-0.571032,0.049056,0.471164,0.495543,0.44685,-1.49712,0.0260937,0.700466,-0.358491,-1.40171,-1.33384,2.87007,-1.08625,0.831645,-1.30762,0.567619,-0.936738,-0.192668,-0.770409,-1.20076,-1.16274,-1.02169,-0.977544,0.56823,0.135897,-0.00726526,-0.441683,0.576503,0.478425,0.765667,0.620145,0.634288,0.432182,0.418798,-1.31068,-1.30622,0.647646,-0.512048,-0.158319,0.10743,-1.44075,-0.802479,-0.958965,1.98971,-0.0358451,1.22259,-0.60998,0.110731,0.655061,-0.955775,0.498928,-1.00322,-1.55224,0.426252,0.616662,0.398853,0.0589788,-0.564831,0.252097,0.129349,0.444745,0.290145,0.76926,0.837257,0.688634,-1.00223,-0.100307,-1.23882,0.870438,0.85122,0.686417,-1.19883,-1.77965,-1.67639,3.11623,0.140184,-0.218736,-1.27127,-1.28265,-0.813085,0.478727,0.857721,-1.05967,-0.110289,-0.355684,-0.0931982,-0.433647,0.821665,-0.159846,0.324942,-0.186862,0.241598,0.0539152,0.363083,0.443726,-0.226506,-0.305523,-0.274205,-1.13368,-0.807066,0.25512,2.94552,0.594803,1.67032,-1.19842,-1.40298,-1.31001,-0.334778,-0.595456,-1.04179,-1.5048,-0.630731,-1.51078,-1.07112,-0.136404,0.46383,0.0980679,0
-0.299445,-0.130724,-0.851334,0.4056,-0.209148,-0.798572,0.590629,0.153346,0.507751,-0.339917,0.646916,0.740862,0.617001,0.019125,0.367365,-0.457328,0.899163,0.223788,0.416377,-0.114714,0.101691,0.380571,0.852889,-1.08247,-1.18666,0.203889,0.844356,-0.234948,-0.181473,-1.17819,-0.345098,0.961884,1.56534,-1.10899,2.07296,-1.10185,-0.567786,0.11493,-0.970044,0.672438,-0.483647,0.695419,0.209185,0.34497,0.484026,0.459891,-0.018599,-0.00830901,-0.229991,-0.322109,0.21515,0.461509,0.533916,0.681631,-1.93643,0.427103,0.833659,-0.345936,-0.364584,-0.940449,-0.309857,1.08606,0.790439,-1.30001,0.39142,-0.972548,-0.213464,-0.603134,-1.20076,-0.0799922,-0.747858,-0.815887,0.752019,0.434802,0.451454,-0.441683,0.75892,-0.0305863,0.741558,0.629465,0.314852,0.450782,0.418798,-1.09359,-1.08469,0.412813,0.0540039,-0.476091,-0.279466,-1.42461,0.962758,0.412495,0.886022,0.270297,1.03823,0.102185,-1.09653,0.500666,-0.986906,0.762657,-0.215142,0.322158,0.652904,0.616662,0.251084,-0.618466,-0.249759,0.344657,0.190521,0.444745,0.321758,0.700875,0.730464,0.756659,-1.33834,-0.915117,-1.23083,0.418773,0.784787,0.796835,-1.19883,-1.67515,-1.49816,0.570376,0.87372,-0.00903878,-0.539268,-1.16014,-0.141815,0.917052,0.758765,1.69187,-0.191282,0.143589,-0.0702764,-1.26071,0.444104,-0.765671,0.578231,-0.0314479,0.241598,0.442216,0.613693,0.395236,-0.226506,-0.305523,-0.367386,-0.0868597,-0.0624592,0.795504,2.94552,0.736068,1.65551,-0.275246,0.93177,0.863297,-0.29894,-0.632555,-1.03397,-0.558267,-0.769534,-0.124085,-1.17191,-0.190881,0.476985,-0.114436,0
-0.167987,-0.0756659,-0.836618,0.331015,-0.209148,-1.79121,0.590629,0.131216,0.507751,-0.353789,0.665279,0.753434,0.617001,0.0290073,0.357162,-0.429019,0.907693,0.240074,0.392135,-0.114714,0.114991,0.380571,0.84231,-1.09869,-1.18666,0.203889,0.844356,-0.248502,-0.717034,-1.17026,2.27251,0.999398,1.96315,-1.09207,1.79426,-1.24203,-0.54868,0.11493,-0.984222,0.672438,-0.779314,-0.503783,0.209185,0.353906,0.484026,0.509533,-0.00361168,-0.00830901,-0.24225,-0.351394,0.245349,0.461509,0.533916,0.649616,-1.509,0.41225,0.833659,-0.232943,-1.3693,-0.940449,1.51757,1.01086,0.295971,-1.29239,0.579366,-0.703971,-0.213464,-0.603134,-1.20076,-0.0799922,-0.800017,-0.99224,0.76283,0.457795,0.439383,-0.370128,0.75892,-0.0113784,0.741558,0.620145,0.3255,0.450782,0.418798,-1.24865,-1.08469,0.412813,0.0186257,-0.501512,0.0764785,-1.43268,1.62022,0.589457,1.34189,0.293846,1.22259,-0.416553,0.0604288,0.500666,-0.986906,0.753238,-0.455942,-0.0581554,0.652904,0.616662,0.251084,-0.562938,-0.249759,0.344657,0.180326,0.444745,0.332296,0.700875,0.740173,0.756659,-1.34852,-0.915117,-1.24682,0.418773,0.784787,0.786797,-1.19007,-1.79126,-1.67639,1.47653,1.33328,0.80878,-0.539268,-1.14483,-0.127532,0.45834,0.841228,-1.07153,-0.191282,0.172958,-0.0702764,-1.26071,0.454308,-0.752781,0.567677,-0.0469892,0.227125,0.442216,0.613693,0.395236,-0.226506,-0.305523,-0.413977,-0.102721,-0.0759975,0.795504,2.94552,0.594803,1.72955,-0.977378,0.55618,-0.305366,-0.275048,-0.595456,-1.01832,-1.43309,-0.690218,-1.01651,-1.10472,-0.136404,0.476985,0.0980679,0
-0.693818,-0.868501,-1.27808,1.81029,-0.209148,1.38522,0.538598,-0.953185,0.572371,-2.50391,-0.803805,-0.503773,-2.11718,-0.731929,-0.591729,-0.513948,0.745629,-0.0204992,-0.38359,-1.89267,-0.230809,0.439447,-0.0146086,-1.12301,-1.16816,0.78617,-0.0288031,0.198784,1.58273,-1.27337,-0.419887,-0.276064,1.59993,-1.63352,2.11277,-1.1369,1.61978,0.0449453,-0.984222,-0.627872,-1.06315,-1.36503,-2.67608,-0.638034,-0.805304,-1.51583,-0.34832,0.100924,-0.732583,-2.57706,-0.192535,0.538748,0.399609,-1.33535,-0.4879,-0.0481672,0.451839,-0.484038,1.74209,-1.76657,1.70341,-1.04447,0.790439,-0.980196,1.73053,-1.18741,-0.213464,-1.62351,-1.19075,-1.87329,-1.09993,-0.99224,-0.988568,-0.795308,-1.17821,-0.298573,0.75892,-0.866134,-0.343331,-0.582084,-0.132357,0.422882,0.334315,1.39778,-1.57592,0.699831,-0.924794,0.248428,1.3455,-0.125784,-0.811485,-1.12118,1.54584,-2.19061,1.08432,0.0670166,1.71036,0.655061,-0.955775,0.197523,-1.09078,-1.22626,-0.6761,-0.481666,-0.635527,-1.51802,-0.607796,0.171107,-0.910589,-0.74357,-0.742546,-0.0627571,-0.0365,0.0764111,-1.94944,-2.98232,-1.18285,0.924638,0.718354,0.26482,-1.17253,0.0433395,0.185166,0.656676,-0.549163,-0.554251,-2.27051,-1.48938,-2.82689,1.25344,0.841228,1.72746,-0.0292964,-0.531898,-0.563094,-1.26071,0.515535,-0.88168,0.229958,0.0618004,0.473164,-0.479999,0.170305,0.395236,-0.226506,-0.344602,-0.274205,-1.64122,-1.25383,-0.369323,3.02872,1.68255,1.71474,-1.19842,-0.519837,-1.25875,-0.322832,-1.22614,-0.955757,-1.54783,-1.54287,-1.74418,-1.03752,-0.209039,0.358593,-0.10381,0
-0.693818,-0.857489,-1.11621,1.81029,-0.209148,1.38522,0.720707,-0.698682,0.609296,-2.85071,-0.684442,-0.164327,-2.65426,-0.672635,-0.775385,-0.513948,0.71151,-1.37222,-0.626004,-1.41351,0.301191,0.468885,-0.14156,-1.12301,-1.16816,0.470357,0.396862,-0.329827,1.58273,-1.27337,-0.419887,-0.276064,1.59993,-1.63352,2.11277,-1.1369,1.61978,-0.3633,-0.970044,0.164698,-1.01585,-1.36503,-3.15696,-0.503988,-0.783074,-1.32719,-0.18346,0.355801,-0.671291,-2.75277,0.381244,0.413234,0.361236,-1.45274,-0.4879,0.0855025,0.727105,-0.521703,1.74209,-1.84525,1.70341,-1.04447,0.790439,-0.980196,1.73053,-1.18741,-0.213464,-1.52315,-1.19075,-1.16274,-1.00865,-0.99224,-1.15073,-0.680345,-1.66107,-0.298573,0.750628,-0.741282,-0.379494,-0.488888,0.165782,0.646086,0.362476,1.39778,-1.61445,0.691133,-0.73611,-0.90826,1.3455,-0.125784,-0.811485,-1.12118,1.54584,-2.09641,1.08432,0.0758088,1.71036,0.319025,-0.955775,0.621374,-1.05794,-1.22626,-0.964566,-0.56404,-0.625676,-1.01827,0.0939555,0.76118,-1.00235,-0.73192,-0.689857,0.0968079,-0.0170832,0.0569755,-1.83741,-2.77108,-1.18285,0.635572,0.793091,0.41539,-1.17253,0.0317281,0.185166,0.656676,-0.549163,-0.554251,-2.3867,-1.48938,-2.91259,1.25344,0.841228,1.72746,-0.126488,-0.282262,-0.895459,-1.74721,0.00531715,-1.15237,-0.0655456,-0.109155,-0.0333877,-0.0310257,0.546221,0.317652,-0.226506,-0.344602,-0.274205,-1.10195,-0.915373,0.291146,3.02872,1.68255,1.71474,-1.19842,-0.519837,-1.269,-0.322832,-1.22614,-0.947936,-1.54783,-1.54287,-1.74418,-1.03752,-0.209039,0.358593,-0.10381,0
-1.65158,1.20168,0.311179,-0.663458,-0.209148,0.132023,-1.30851,0.739808,-1.21851,0.242697,0.0868275,0.149975,0.096204,0.444063,0.459193,-0.34409,-1.36973,0.810078,0.0163936,0.162698,-0.310609,-1.23853,-1.45339,0.604,0.487621,-1.41466,-1.56775,-0.777113,-1.26835,0.74906,-0.432352,-0.341713,-1.79008,0.912983,-1.11214,-1.83779,-0.462706,-1.9263,0.873028,-1.64335,0.415179,0.564597,-0.188783,0.157305,0.295072,-0.374082,-0.827914,-0.433104,0.542283,0.512516,0.0792549,-1.25706,-1.38476,-0.150775,0.663803,-0.924446,-1.47502,-0.810463,-0.996585,0.475763,-0.795107,0.79363,-2.09396,0.946297,-0.935948,-1.58132,-0.213464,-0.854047,0.400356,-0.367597,0.477877,2.53482,0.330386,0.469291,0.632528,-0.0839075,-1.28083,0.459217,-0.09019,0.172804,-0.994833,-1.26975,-0.609068,0.622458,0.716493,-1.34408,-0.229022,-0.806573,-0.867548,0.753549,-0.622353,-0.899978,-0.92547,0.140775,-2.60288,-0.820993,-0.261508,-1.35207,0.694151,-1.51672,0.605768,0.390071,0.37474,0.00342915,0.251084,0.536522,-0.507546,-0.523097,0.812445,0.211742,0.342833,-0.997352,-1.25005,-1.35211,0.892191,0.352366,0.800036,-1.44209,-1.39921,-1.38142,0.572509,0.205899,0.393106,-1.80288,-1.00873,-2.50443,0.0881628,0.845871,0.0724204,-0.938184,-2.07797,-1.21385,0.327073,0.584124,0.731985,-0.790417,-1.78044,0.25263,-1.52196,-0.886224,-0.916235,-1.75411,-1.48758,-1.40859,-0.226506,-0.285983,-0.460567,0.00830543,0.0729238,-1.53415,-1.3806,-0.916737,-0.861581,1.77914,0.139985,0.965811,-0.29894,-0.103893,1.03077,1.80807,0.192177,0.411372,0.474405,3.89488,1.05579,1.05433,0
