f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,clase
0.0354772,0.0440847,1.49305,0.05928,0.0602343,0.0585085,0.0693362,0.0617547,0.0587354,0.0603554,0.0604028,-1.18412,0.0678956,0.0595195,0.0752995,1.11361,0.0705711,0.292494,0.0604317,-0.00267966,0.0675558,0.060375,0.971018,0.0546782,0.0609219,0.0737289,-0.0967647,0.0537973,0.0594671,0.0578698,0.00224656,0.0624454,0.0629988,0.918888,0.061003,0.0598014,0.0719504,0.0675319,0.0611862,0.0597856,-0.248533,0.390642,0.0530619,0.0266074,0.0599912,0.059772,0.0599675,0.0255423,0.0355689,0.0591653,0
0.0427294,0.0405748,-0.622763,0.0596806,0.0602447,0.0651085,0.0647515,0.0616218,0.0534588,0.0605584,0.0560872,-0.608555,0.0684503,0.0563477,0.0838754,1.61157,0.0709768,-0.27648,0.0588918,-0.0026881,0.0792468,0.0611426,1.10313,0.0528612,0.0609009,0.0739554,-0.568927,0.0617455,0.0593842,0.0677905,0.0668219,0.06723,0.0505993,0.549165,0.0601358,0.0599563,0.053065,0.0445838,0.0613185,0.0600706,0.414016,0.431988,0.0538543,-0.0179605,0.0599418,0.0603833,0.0673045,0.0583573,0.0385004,0.0609745,0
0.0422795,0.0782198,-0.535625,0.059177,0.059982,0.0636788,0.0595922,0.0594544,0.0567579,0.060477,0.0614391,1.64573,0.0445378,0.058217,0.0503712,-0.785609,0.0564032,-0.306366,0.0602778,-0.00267357,0.0766218,0.0595586,-0.568491,0.151876,0.0609499,0.0716317,-0.985198,0.0587946,0.0589553,0.0581141,0.00576442,0.0783432,0.0488254,-1.29413,0.0600889,0.0634839,0.0626488,0.0450262,0.0551481,0.0597548,-0.0427031,0.142355,0.0699168,0.0375104,0.0599418,0.0580206,0.0655952,0.0422784,0.0429642,0.060318,0
0.0540888,0.0579067,-0.62292,0.0594259,0.0599664,0.0617249,0.057774,0.0595789,0.0583617,0.0596443,0.0582767,-0.485719,0.047714,0.0568344,0.0571223,-0.330998,0.0572651,-0.276034,0.0593343,-0.00267516,0.064874,0.0599007,0.0241724,0.0415846,0.0608852,0.0723522,0.524312,0.0615879,0.0590677,0.070682,0.0768373,0.0645592,0.0506801,0.378504,0.0594743,0.0604663,0.0489202,0.0551959,0.0614524,0.060962,0.225326,0.604021,0.0557192,-0.00729798,0.0599418,0.0610838,0.0652649,0.100349,0.0664451,0.0598042,0
0.0585636,0.0506514,2.0767,0.0595329,0.0601475,0.0574054,0.0550226,0.0591325,0.0570779,0.0593144,0.0610847,-1.20344,0.0424297,0.0632821,0.0589683,-0.108502,0.0592443,0.0140361,0.0598348,-0.00267561,0.0471517,0.0601045,0.481629,0.0457379,0.0610069,0.0766659,1.51198,0.058729,0.0587789,0.070689,0.0540868,0.0686479,0.060845,-0.11944,0.0602225,0.0609844,0.0570919,0.0750273,0.0561225,0.0610338,0.0321849,0.255754,0.0732919,0.00438746,0.0599418,0.0605952,0.0605616,0.0917493,0.064159,0.0610277,0
0.0405689,0.0481799,-0.127231,0.0593321,0.0601311,0.0620126,0.060651,0.0610183,0.0578749,0.0599412,0.0570414,0.0102929,0.0600646,0.0589655,0.0651551,0.710533,0.0636894,0.0624416,0.0601577,-0.0026787,0.0671538,0.0600876,0.604259,0.0523703,0.0610262,0.0641483,1.42728,0.0581101,0.0601835,0.0601382,0.0489322,0.0617587,0.0548419,0.332743,0.0601548,0.0597236,0.0603574,0.0559844,0.0601397,0.0601268,-0.148717,0.138614,0.0570953,0.0560161,0.059966,0.0598763,0.0579472,0.0259632,0.0418576,0.0603816,0
0.0391735,0.0439128,-0.380313,0.0598029,0.0601205,0.0605999,0.0630251,0.0615211,0.0577958,0.0598564,0.0576813,-0.728543,0.0648152,0.0622152,0.0841856,1.88729,0.0696837,0.206403,0.0602976,-0.00268379,0.0568149,0.0609946,2.02642,0.0369786,0.0606982,0.0789699,0.938211,0.0567947,0.0605775,0.0601671,0.0350584,0.0590047,0.0841083,0.880514,0.0613041,0.0589095,0.0638164,0.0878112,0.0627833,0.0606581,-0.182108,-0.111044,0.0490401,0.00819329,0.0599418,0.0608296,0.0606628,0.0366916,0.0439026,0.0597822,0
0.0445368,0.0569104,-0.588171,0.0598668,0.0599775,0.063692,0.0662835,0.0608556,0.0597668,0.0606878,0.0582279,-0.839113,0.0605811,0.05567,0.0739728,0.228077,0.0610335,-0.211236,0.0603573,-0.00268322,0.069743,0.0603207,0.0303357,0.0566708,0.0604475,0.0757372,-0.00890048,0.0553684,0.0598993,0.0526292,0.0205793,0.0592185,0.0777767,1.00738,0.061126,0.0605516,0.0726565,0.0857602,0.059552,0.0601663,-0.723534,-0.142968,0.0790449,0.0561674,0.0599418,0.06096,0.067315,0.0286179,0.057034,0.0591591,0
0.0444787,0.0567128,0.00249456,0.0595057,0.059977,0.0587273,0.0750957,0.0613068,0.0571955,0.059531,0.0576157,-1.20871,0.0464356,0.0565636,0.0600484,-0.399828,0.0598344,0.0739293,0.0608926,-0.00266293,0.0839412,0.0608878,0.248757,0.0507445,0.0605341,0.0888998,-0.673846,0.0533076,0.0584023,0.0555757,-0.000602972,0.0653858,0.0588158,0.889356,0.0606328,0.0595415,0.0675362,0.0574046,0.0567002,0.0598884,-0.484919,0.73693,0.0726241,0.0362973,0.0599418,0.0592481,0.0634955,0.030184,0.075325,0.0612156,0
0.0320341,0.0405668,-0.456585,0.0592942,0.0601532,0.0653906,0.0724809,0.0617868,0.0542954,0.0612212,0.0573264,0.283477,0.0686952,0.0576944,0.0828486,2.39671,0.0810439,0.0390115,0.0598221,-0.00267554,0.0803149,0.0607058,1.73823,0.0720158,0.0608856,0.070262,-0.938913,0.0545667,0.0599761,0.0706336,0.0262438,0.0657694,0.0456418,-0.18578,0.0611035,0.060557,0.0714792,0.0337668,0.0626356,0.0598723,0.475619,0.635388,0.0448061,0.00345804,0.0599584,0.0594218,0.060046,0.0296135,0.0354237,0.0596704,0
0.025904,0.0518184,-0.392375,0.0599031,0.0601088,0.0633979,0.070437,0.0610278,0.0622608,0.0605174,0.0595948,-0.9407,0.0646263,0.0575964,0.0695181,0.45535,0.0647359,0.263349,0.0611246,-0.00268437,0.0742979,0.0602785,-0.0227984,0.0630183,0.0610358,0.0801147,0.412525,0.054861,0.0605644,0.0462472,0.0112649,0.0613778,0.0700873,1.01569,0.0607333,0.0612657,0.0750712,0.0794117,0.0568568,0.059782,-0.645054,-0.277979,0.0874605,0.108811,0.0599418,0.0596907,0.0666698,0.0271836,0.0343089,0.0591566,0
0.045939,0.0836544,-0.561204,0.0595463,0.0599376,0.0605212,0.0666744,0.0597216,0.0600853,0.0604886,0.0600469,0.279291,0.0406644,0.056015,0.049926,-0.793398,0.0557293,-0.286627,0.0607756,-0.00267343,0.0727749,0.0607829,-0.462763,0.0852376,0.0610405,0.0759864,-0.961633,0.0592436,0.0590259,0.0625741,0.038213,0.0695348,0.0578179,-0.0245551,0.0614203,0.0638816,0.0662574,0.0594429,0.0535346,0.0597626,-0.620327,0.0144631,0.0644249,0.00710662,0.0599418,0.0590856,0.0710907,0.0448313,0.0754728,0.0591201,0
0.0251534,0.0391368,0.159047,0.0595731,0.0604432,0.060119,0.0639351,0.0617407,0.0524975,0.0604595,0.0545232,-0.0556438,0.0682892,0.0590701,0.0928734,3.58825,0.0873198,-0.155809,0.0594172,-0.00268441,0.0755074,0.0611957,1.91454,0.0582756,0.060823,0.0777325,-0.815706,0.0557557,0.0596454,0.0693215,0.0390313,0.0647546,0.0458918,-0.394895,0.0605342,0.0602907,0.0720968,0.0228119,0.0617597,0.0599655,0.484851,0.409258,0.0472788,0.0342306,0.0599418,0.0599909,0.0617281,0.0309164,0.032678,0.0603933,0
0.0500531,0.073139,-0.605546,0.0601289,0.0599376,0.059759,0.062474,0.0590495,0.0595789,0.0608308,0.0626169,0.410762,0.0585576,0.055627,0.0510679,-0.65691,0.0562443,-0.22242,0.0602678,-0.00265576,0.0798427,0.059931,-0.40646,0.0825668,0.0609888,0.0798788,-0.920595,0.0585484,0.0591439,0.0706551,0.037297,0.0699478,0.0465147,-0.485904,0.0601018,0.0618599,0.0569063,0.0556277,0.0579559,0.0597387,-0.0824121,0.505913,0.0559077,0.0199506,0.0599418,0.058881,0.0687518,0.0473407,0.0541377,0.0600279,0
0.0259539,0.0400191,-0.521245,0.0596006,0.0603136,0.0640044,0.0650756,0.0614385,0.0620562,0.0614312,0.0599467,0.630404,0.068598,0.0602136,0.0857155,3.61106,0.0863559,-0.167947,0.0610791,-0.00269732,0.0571069,0.0593277,1.49372,0.0743164,0.0610258,0.0552978,-0.957886,0.0506522,0.0610913,0.0609094,0.0206439,0.0576731,0.0502175,-0.18098,0.061643,0.05992,0.0952961,0.0433153,0.06801,0.0596821,-0.0911274,-0.310568,0.041952,0.0622886,0.0600785,0.0592871,0.061083,0.0245992,0.0391257,0.0592774,0
0.0373886,0.0466485,3.39606,0.0596033,0.0601638,0.0574054,0.0666437,0.0611136,0.0617255,0.0603663,0.0606731,-1.20404,0.0662904,0.0612288,0.0783985,1.67327,0.0648775,0.875765,0.0610141,-0.00269715,0.062984,0.0616964,0.204486,0.0612815,0.0588351,0.0664808,1.43846,0.0609822,0.062271,0.0555605,0.0835232,0.050791,0.0656561,0.470779,0.0605203,0.0590951,0.0435649,0.0668727,0.0597677,0.0595175,-0.223685,-0.641479,0.0422995,0.0867484,0.0599418,0.0597609,0.0723711,0.0364517,0.0431671,0.059597,0
0.0295795,0.0443045,-0.318015,0.0594916,0.0602582,0.0620812,0.0647243,0.0610845,0.0578436,0.0607872,0.0580142,-0.196567,0.0687913,0.0599652,0.0713584,1.10732,0.0702874,-0.112611,0.0612427,-0.00268182,0.0655448,0.0601787,0.812672,0.0653498,0.0607808,0.0785588,-0.573791,0.0540416,0.06002,0.0610404,0.0173789,0.0628027,0.0525405,0.381534,0.0610029,0.0592005,0.0722732,0.0495527,0.0618248,0.0600418,-0.156095,0.432156,0.0518941,0.0366769,0.0599418,0.0593284,0.062225,0.0256772,0.0283141,0.0609409,0
0.0345579,0.039868,-0.462354,0.0597306,0.0603822,0.0640098,0.0631732,0.0607914,0.0559472,0.0605958,0.0599956,1.26965,0.0690813,0.0611088,0.0753135,2.38361,0.0791502,-0.293345,0.0599371,-0.00268077,0.0805577,0.0606846,1.16433,0.0745664,0.0608821,0.0705991,-0.858049,0.0574511,0.0597147,0.0680988,0.0491204,0.0652461,0.0420134,-1.584,0.0605922,0.0608116,0.062818,0.0138762,0.0636255,0.0596873,0.62578,0.562971,0.0447844,0.0111095,0.0599418,0.0590381,0.0637544,0.0296637,0.0337637,0.0601833,0
0.0234776,0.0416353,-0.595204,0.0592953,0.0602636,0.0653515,0.0703423,0.061076,0.0605257,0.0619027,0.0599201,1.48158,0.0682141,0.0585628,0.0653124,1.61362,0.0770238,-0.258672,0.0609704,-0.00267699,0.0804521,0.0604404,0.352379,0.0876381,0.0608356,0.0692252,-0.90837,0.054498,0.0597344,0.0632794,0.0243259,0.0624887,0.0430645,-1.11583,0.0614479,0.0619718,0.0769252,0.00922345,0.0598522,0.0595065,-0.0437892,0.0185518,0.0522736,0.0599694,0.0599418,0.0586833,0.0640236,0.0236874,0.0344477,0.0597133,0
0.0497286,0.0492879,-0.619857,0.0589932,0.0600685,0.0660777,0.0655174,0.059309,0.0593976,0.0607274,0.0606788,1.09979,0.0658154,0.0573571,0.051096,-0.155611,0.0610845,-0.264909,0.0606944,-0.00266972,0.0835124,0.0599541,-0.0897952,0.105037,0.0608359,0.0764933,-0.970736,0.0591945,0.0585667,0.0709154,0.0360918,0.0764828,0.0520146,-1.1333,0.0601742,0.0626953,0.0565358,0.0585657,0.0559833,0.0597328,0.41399,0.657695,0.0532612,0.0201487,0.0599418,0.0589696,0.0658346,0.0595587,0.0605081,0.0597212,0
0.0448084,0.0422456,-0.587489,0.0598725,0.0600708,0.064128,0.0635014,0.0614238,0.0521121,0.0602099,0.0565489,-0.708322,0.0681959,0.0558672,0.0826496,1.19207,0.0699211,0.00112451,0.0595129,-0.00268166,0.0805947,0.061503,0.443875,0.0699409,0.0608884,0.0744094,-0.706288,0.0589303,0.0597819,0.0729967,0.0360407,0.0697908,0.0533188,0.702577,0.0604489,0.0599477,0.0611535,0.0486385,0.0574625,0.0597496,0.134543,0.590297,0.0675349,-0.0119961,0.0599418,0.0594952,0.0684983,0.0454594,0.0469326,0.0612909,0
0.0459849,0.0457911,-0.481554,0.0597103,0.0601935,0.064777,0.0630602,0.0604424,0.0562391,0.0604414,0.0582319,0.360632,0.0642612,0.0608244,0.0652869,0.693607,0.0652726,-0.260391,0.0599021,-0.00268128,0.0617972,0.0602706,0.163085,0.0613722,0.0608309,0.0732392,-0.924239,0.0579107,0.0592856,0.0680563,0.0521814,0.0659373,0.0442506,-0.511608,0.0600813,0.0608111,0.0572904,0.0301362,0.0604496,0.0597647,0.235127,0.319244,0.0567946,0.0458962,0.0599418,0.0596846,0.0663036,0.0470909,0.0357619,0.0610532,0
0.0344729,0.0424601,-0.599877,0.0593942,0.0601027,0.065237,0.072951,0.061653,0.0545916,0.0605303,0.057239,-0.335376,0.0665577,0.0575246,0.0755291,1.46033,0.0729684,-0.236642,0.060087,-0.00267588,0.0707762,0.0611367,1.52731,0.0525497,0.0605268,0.0762062,-0.845402,0.0567004,0.0596111,0.0701794,0.0386583,0.0670552,0.0450264,0.374131,0.0608286,0.0597521,0.0644006,0.0236076,0.0600193,0.0600812,-0.00707367,0.440767,0.0636446,0.0336144,0.0599418,0.0599383,0.0673104,0.032945,0.0310932,0.0613047,0
0.0451893,0.077305,-0.389046,0.0591805,0.0600185,0.0600759,0.0612468,0.0587622,0.060436,0.0602802,0.0618696,0.693049,0.0413561,0.0575949,0.0499622,-0.757327,0.0557482,-0.317216,0.0604667,-0.00266418,0.084816,0.0595896,-0.262462,0.0775296,0.060466,0.0770697,-0.987707,0.0612033,0.0588036,0.0753082,0.0355462,0.0715325,0.0473757,-0.891194,0.0598862,0.0627514,0.0528501,0.0498023,0.0571211,0.0610945,0.0430989,0.377908,0.0667055,0.0115168,0.0599418,0.0589801,0.0641251,0.0526231,0.0321726,0.0600229,0
0.0317888,0.0492567,-0.426857,0.0602759,0.0600876,0.0633576,0.0654307,0.0613516,0.0621022,0.0605085,0.0604116,-0.222109,0.0669578,0.0575173,0.067072,0.553386,0.0643148,0.177728,0.0612517,-0.00268418,0.0790935,0.0599768,0.00449609,0.0750776,0.0609815,0.0727197,-0.925581,0.054614,0.0607495,0.055542,0.0101955,0.0540338,0.0632921,0.365747,0.061032,0.059585,0.0843893,0.065755,0.0592649,0.0593441,-0.242824,-0.113451,0.0507628,0.0615446,0.0600318,0.0589604,0.0591139,0.0262929,0.0325455,0.0591829,0
0.0500216,0.0546098,-0.452032,0.0592683,0.0605109,0.0614018,0.0652423,0.0611588,0.0621042,0.0598994,0.0679963,-0.0946829,0.0580529,0.0633688,0.0641147,0.123991,0.0602228,-0.17225,0.060166,-0.00268378,0.026721,0.0600644,0.520018,0.0470259,0.0605202,0.0446484,-0.422119,0.0561835,0.0604493,0.0597972,0.0320928,0.0620941,0.0642379,0.423823,0.0602768,0.0595573,0.0719703,0.0669431,0.0589002,0.060252,-0.1884,-0.148326,0.052744,0.20209,0.0602737,0.0605371,0.0548329,0.0346856,0.0469079,0.0602583,0
0.021441,0.0461088,-0.607822,0.0600068,0.0601393,0.0645738,0.0645355,0.0611834,0.0630421,0.0615506,0.0625835,0.714039,0.0671454,0.059019,0.0649141,0.838454,0.0684408,-0.203669,0.0610052,-0.00268517,0.0654575,0.0593725,0.035925,0.0914755,0.0605175,0.0576159,-0.798605,0.0503291,0.0606865,0.0575638,0.00643174,0.0596873,0.0436387,-0.115422,0.0615082,0.0613359,0.123876,0.0261883,0.0606686,0.0594571,-0.412031,-0.217813,0.0580744,0.113326,0.0599418,0.0585246,0.0633834,0.0227968,0.0354864,0.0594151,0
0.0577053,0.0882044,-0.497951,0.059603,0.0599376,0.0601499,0.0738958,0.0591369,0.0566035,0.0611482,0.0589603,-0.405305,0.0515212,0.0551131,0.0497739,-0.931888,0.0552501,-0.307968,0.0599683,-0.00267852,0.0869066,0.0607802,-0.561165,0.100112,0.0605281,0.0800071,-0.976946,0.0619559,0.0589043,0.0677628,0.0354399,0.075025,0.0514703,0.112137,0.0604233,0.0626053,0.059029,0.0451526,0.0558622,0.0596254,-0.222533,0.387214,0.0910986,0.0161261,0.0599418,0.0587697,0.0698884,0.0893726,0.078802,0.0608652,0
0.0286392,0.038862,-0.435236,0.0594705,0.0602498,0.0660125,0.0669981,0.0613077,0.0540407,0.0608661,0.0557702,1.4782,0.0689506,0.0588496,0.0818057,3.10858,0.0866871,-0.286457,0.0601933,-0.00267778,0.0860536,0.0610507,1.57969,0.0730608,0.0609018,0.0740258,-0.927815,0.0572125,0.0595259,0.0710382,0.0503104,0.0672967,0.0425919,-1.55898,0.0607853,0.0615506,0.0692929,0.011204,0.0615929,0.0598982,0.44452,0.402203,0.0515987,0.00397751,0.059956,0.0593251,0.0649535,0.0240669,0.0281517,0.0602325,0
0.0386817,0.0431476,-0.251808,0.0591906,0.0602703,0.0611288,0.0650546,0.0614488,0.0562513,0.06102,0.0598019,-0.36269,0.0671284,0.0623889,0.0792161,1.53139,0.0707111,-0.0875815,0.0596617,-0.00268311,0.054817,0.0604742,1.28752,0.0488002,0.061015,0.0739038,1.18451,0.0561796,0.0596772,0.0704703,0.0451341,0.0632958,0.0523305,0.0367873,0.0612305,0.0600195,0.0612567,0.0464918,0.0628488,0.0600632,0.231074,0.33171,0.046532,0.0303741,0.0599614,0.0604106,0.0599802,0.0376909,0.0491653,0.0602612,0
0.0432873,0.0459801,-0.591283,0.0592766,0.060003,0.0604066,0.0700118,0.0612709,0.0543854,0.0603029,0.0548613,-1.20395,0.0649707,0.0561456,0.0685494,0.446037,0.0652281,-0.0482692,0.0597998,-0.00267664,0.0776032,0.0610014,0.776545,0.0596337,0.060889,0.0764124,-0.926708,0.0584583,0.0594702,0.0740244,0.0482426,0.0686379,0.0452525,0.484817,0.0607612,0.0600594,0.0643539,0.0449437,0.0588899,0.0600418,0.0388075,0.669462,0.0659409,0.000936726,0.0599418,0.0601685,0.0698623,0.0427033,0.0436225,0.0610454,0
0.0357023,0.0417706,-0.103887,0.0591027,0.0602044,0.0626608,0.0669608,0.0619302,0.0563824,0.0601505,0.0576706,-0.825953,0.0672329,0.0604141,0.0801955,1.76254,0.0741984,0.163254,0.059403,-0.00268505,0.0638145,0.0604814,2.90066,0.0433196,0.0608996,0.0711249,1.46696,0.0557922,0.0599924,0.0646242,0.0302402,0.0642943,0.0464089,0.791687,0.0609159,0.0589708,0.0839266,0.0488915,0.0622199,0.0604056,0.110318,0.584652,0.0544613,0.0119918,0.0599609,0.0601013,0.0522098,0.0266368,0.0363589,0.0600981,0
0.033171,0.0468637,-0.629269,0.0592342,0.0601489,0.0635783,0.062576,0.0608054,0.0617048,0.0609211,0.0622551,0.257272,0.0649439,0.0607137,0.0632178,0.69909,0.0672595,-0.242975,0.0608452,-0.00268289,0.0667291,0.0597479,0.503853,0.0803917,0.0607041,0.0638026,-0.863456,0.0511905,0.0596865,0.0606139,0.0141358,0.0652446,0.0521102,0.0461357,0.0608987,0.060495,0.092532,0.0478814,0.0618374,0.0598173,-0.191539,0.401539,0.0527913,0.0442107,0.0599418,0.0590052,0.0639921,0.0276072,0.0366025,0.0602382,0
0.0501605,0.0563059,-0.476642,0.0605025,0.0600175,0.0612288,0.0582047,0.0595694,0.057307,0.0600405,0.0604857,1.17753,0.052936,0.0582616,0.0513507,-0.292306,0.0584505,-0.229174,0.0601954,-0.0026799,0.0777245,0.0599471,-0.313831,0.0802074,0.061029,0.073794,0.207275,0.062468,0.0601407,0.0637294,0.0706287,0.064797,0.0428018,-1.04688,0.0599347,0.0611066,0.0496761,0.031714,0.0591532,0.0596505,0.229657,0.189524,0.0551634,0.0199081,0.0599418,0.0591139,0.0694207,0.0559081,0.0402703,0.0603587,0
0.0353254,0.0395746,-0.146849,0.0594471,0.0603476,0.0632754,0.0677204,0.0618929,0.0549446,0.0607987,0.0575538,0.173161,0.0690997,0.0596819,0.0934964,3.25485,0.0844249,0.055363,0.0598993,-0.00268243,0.0699978,0.0603439,2.34703,0.0582328,0.0610774,0.0730427,-0.635651,0.0553804,0.0597704,0.0702103,0.0344504,0.0644814,0.0462065,0.122458,0.0605629,0.0597689,0.0719248,0.0298531,0.0647092,0.0599564,0.617223,0.766243,0.0409527,-0.0030247,0.0599733,0.0598475,0.0545835,0.0350888,0.0300671,0.0601683,0
0.0443117,0.0427831,-0.483452,0.0590828,0.0604857,0.0627374,0.0639074,0.0614188,0.0589568,0.0601153,0.0568878,0.560989,0.0666456,0.0573198,0.0679006,1.18989,0.0683281,-0.138411,0.0594293,-0.0026722,0.108828,0.0603813,0.904289,0.055929,0.0606005,0.0721401,-0.715194,0.0583515,0.0591668,0.0651611,0.0324642,0.0647696,0.0458649,-0.451025,0.0599404,0.0591715,0.0608606,0.0287966,0.0643225,0.0599124,1.05492,1.75087,0.0336815,0.0120069,0.0599589,0.059472,0.0475708,0.0341684,0.0394872,0.0595647,0
0.0361664,0.0418274,-0.597353,0.0592609,0.0602418,0.0643799,0.0635495,0.0611567,0.0552787,0.0605006,0.058813,0.706926,0.0682799,0.0594303,0.0674107,1.47464,0.0730364,-0.207321,0.0590845,-0.00268155,0.0721528,0.0611952,0.805482,0.0739534,0.0608814,0.0718489,-0.794277,0.0570033,0.0593515,0.0678162,0.0553533,0.0679289,0.0461972,-1.02405,0.0609546,0.0612112,0.0673958,0.035634,0.0637113,0.0599089,0.474626,0.458896,0.0462153,0.0238688,0.0599418,0.059561,0.064123,0.0352519,0.0411122,0.0599591,0
0.0255147,0.0394712,-0.0882301,0.0596743,0.0601943,0.0610469,0.0631116,0.0614214,0.056595,0.0607383,0.0583607,0.942613,0.069181,0.0594814,0.0822552,3.3952,0.0860275,-0.233355,0.0601248,-0.00268706,0.0756724,0.0600086,1.36494,0.0692586,0.061044,0.0680149,-0.93092,0.0529741,0.0601186,0.0660471,0.0344748,0.0616119,0.046109,-1.55433,0.0608324,0.0604182,0.0780157,0.030366,0.0691627,0.059781,0.61468,0.299506,0.0413483,0.0463146,0.0599569,0.0592814,0.0557375,0.0231016,0.036826,0.0597959,0
0.0337643,0.0430896,3.8807,0.0590147,0.0601353,0.058178,0.0690537,0.061759,0.0574924,0.0599206,0.0591517,-1.20744,0.0664559,0.0599264,0.0807409,1.52559,0.0711345,0.573199,0.0602007,-0.00268006,0.0536961,0.0608655,2.81699,0.0385665,0.0602433,0.071187,0.407831,0.0548942,0.0599863,0.062943,0.0241618,0.0623887,0.0616434,0.959738,0.06099,0.0587267,0.0743513,0.0653898,0.0613737,0.0604538,-0.157128,0.413324,0.052765,0.0193574,0.0599638,0.0605618,0.059508,0.0325571,0.0416078,0.0597873,0
0.0523117,0.0771464,-0.318527,0.0604564,0.0600614,0.0598104,0.05734,0.0591732,0.0571717,0.0604417,0.0612788,-0.159562,0.0421583,0.0559466,0.0521119,-0.70461,0.0558637,-0.279483,0.0603151,-0.00268832,0.0803132,0.0599291,-0.480685,0.0763166,0.059898,0.0768267,0.0659524,0.0615872,0.058972,0.0662524,0.0345061,0.0671587,0.0468299,0.0176237,0.0595857,0.0617067,0.0518927,0.0487778,0.0614749,0.0597256,0.13502,0.335173,0.0644017,0.0166285,0.0599418,0.0594209,0.0678223,0.0634255,0.0510422,0.060619,0
0.0498889,0.0554814,-0.630535,0.0587578,0.0602058,0.0644755,0.0677318,0.0608204,0.0567181,0.0605205,0.0588483,-0.454579,0.0640146,0.0615784,0.0620822,-0.129831,0.0600336,-0.208061,0.0600496,-0.00266545,0.0665539,0.0608643,-0.0842602,0.0757425,0.0605287,0.0785452,-0.928086,0.0591099,0.0597698,0.0718436,0.0311937,0.0673808,0.0447014,0.578089,0.0601475,0.0612603,0.0607187,0.0346736,0.0566636,0.0599257,-0.14579,0.540358,0.0694745,0.019803,0.0599418,0.0592674,0.0658337,0.0447575,0.0371694,0.0599647,0
0.0555208,0.0780402,-0.619903,0.058726,0.0599376,0.0618145,0.0604459,0.0605927,0.05438,0.0612423,0.0540976,-0.836977,0.0429761,0.0560351,0.0530867,-0.944231,0.0559311,-0.176366,0.0597213,-0.00267452,0.0821314,0.0609395,-0.349248,0.0904416,0.060592,0.0798741,-0.876077,0.0574772,0.058372,0.0748238,0.0175542,0.0758316,0.0494427,0.792874,0.0618272,0.0619204,0.068919,0.0405106,0.051542,0.0599496,-0.229884,0.690788,0.0923628,0.0082841,0.0599418,0.059101,0.0663544,0.0408309,0.0622226,0.0610438,0
0.0240707,0.04075,8.12188,0.0598803,0.0599749,0.0574054,0.0639159,0.0616553,0.0594703,0.0603111,0.0558187,-1.20358,0.0681393,0.0567845,0.0874778,3.26879,0.0814147,1.1234,0.0616049,-0.00269091,0.0732594,0.0604819,2.33524,0.0512455,0.0610386,0.0769891,0.869948,0.052322,0.0599968,0.0571797,0.0299955,0.056702,0.0756121,0.610444,0.061165,0.0595071,0.10625,0.0863394,0.0654473,0.0599098,-0.149962,0.048802,0.0439278,0.0355763,0.0599418,0.0601103,0.062977,0.0288224,0.0313717,0.0588872,0
0.0280203,0.0387306,-0.313191,0.0592757,0.0604708,0.0630609,0.0642823,0.0616406,0.056403,0.0607057,0.0584198,1.13322,0.0689862,0.0606224,0.0904662,4.0401,0.0931222,-0.2303,0.0598753,-0.0026851,0.0671761,0.0601226,2.44495,0.0598872,0.0610113,0.064795,-0.809924,0.0543985,0.0594454,0.0661943,0.0336219,0.0643023,0.0490166,-1.23203,0.0611171,0.0604894,0.0751688,0.0348385,0.0664392,0.0599481,0.609872,0.519679,0.0421344,0.0415583,0.059985,0.0596111,0.0584797,0.0244567,0.0343824,0.0601387,0
0.0506674,0.0457664,3.66994,0.059587,0.0600798,0.0574054,0.0605921,0.0612765,0.0545515,0.0599712,0.0568315,-1.15154,0.0637295,0.0563096,0.0775726,0.384535,0.0628104,-0.110273,0.059783,-0.00267552,0.0766367,0.0603646,0.225046,0.0563262,0.0610282,0.0754143,-0.983926,0.0596756,0.059083,0.0785204,0.0365142,0.0714639,0.0527186,0.979851,0.0601124,0.0594308,0.0584195,0.0574738,0.0562314,0.0602313,-0.0678954,0.82821,0.0733752,-0.00576723,0.0599418,0.0603889,0.0677141,0.0460741,0.0387797,0.0617352,0
